ncodpers,fecha_dato,product,propensity
1488250,2016-04-28,ind_ctma_fin_ult1,0.23832997272518652
1498026,2016-04-28,ind_cco_fin_ult1,0.522407516897966
1498026,2016-04-28,ind_cno_fin_ult1,0.27134664821351984
1498026,2016-04-28,ind_ctju_fin_ult1,0.24673052108691151
1498201,2016-04-28,ind_cco_fin_ult1,0.522407516897966
1498201,2016-04-28,ind_cno_fin_ult1,0.27134664821351984
1498201,2016-04-28,ind_ctju_fin_ult1,0.24673052108691151
1500396,2016-04-28,ind_reca_fin_ult1,0.8636503927895863
1500396,2016-04-28,ind_cno_fin_ult1,0.8395853012454562
1500396,2016-04-28,ind_nomina_ult1,0.7362937868234818
1506902,2016-04-28,ind_nom_pens_ult1,0.9618134095813884
1506902,2016-04-28,ind_nomina_ult1,0.9479430726020248
1506902,2016-04-28,ind_ctma_fin_ult1,0.9255604294677948
1509621,2016-04-28,ind_ctma_fin_ult1,0.6499577492332824
1509621,2016-04-28,ind_ecue_fin_ult1,0.328527360542688
1509621,2016-04-28,ind_cco_fin_ult1,0.28990183277212367
1511956,2016-04-28,ind_dela_fin_ult1,0.9470937334676842
1511956,2016-04-28,ind_fond_fin_ult1,0.9153205655950009
1511956,2016-04-28,ind_ctma_fin_ult1,0.8717597694627937
1515801,2016-04-28,ind_recibo_ult1,0.6786800822882002
1515801,2016-04-28,ind_cno_fin_ult1,0.592247679279901
1515801,2016-04-28,ind_nomina_ult1,0.5457369285118144
1523643,2016-04-28,ind_reca_fin_ult1,0.8649565957996479
1523643,2016-04-28,ind_cno_fin_ult1,0.8422443027864368
1523643,2016-04-28,ind_nomina_ult1,0.7324591029363768
1529899,2016-04-28,ind_ctma_fin_ult1,0.8929198550990178
1529899,2016-04-28,ind_reca_fin_ult1,0.8714627533076228
1529899,2016-04-28,ind_cno_fin_ult1,0.8447912853398722
1536957,2016-04-28,ind_reca_fin_ult1,0.7746314737115916
1536957,2016-04-28,ind_recibo_ult1,0.7726945550720419
1536957,2016-04-28,ind_dela_fin_ult1,0.7683048205521392
1542958,2016-04-28,ind_ctma_fin_ult1,0.9475534762171849
1542958,2016-04-28,ind_cno_fin_ult1,0.7027617500293805
1542958,2016-04-28,ind_recibo_ult1,0.649534519929918
1544841,2016-04-28,ind_ctma_fin_ult1,0.8269801346964294
1544841,2016-04-28,ind_cno_fin_ult1,0.1828422690988856
1544841,2016-04-28,ind_nom_pens_ult1,0.09860828195758566
1544931,2016-04-28,ind_cco_fin_ult1,0.7675474038023254
1544931,2016-04-28,ind_ctma_fin_ult1,0.5165449863451641
1544931,2016-04-28,ind_cno_fin_ult1,0.3450071105037238
